MonthDate,Final_NS,Channel,Orders Volume Temp
2023-10-07 00:00:00,1027,Others,5
2023-10-07 00:00:00,277248.00000000035,Swiggy,1006
2023-10-07 00:00:00,245509.17,Zomato,858
2023-10-08 00:00:00,144256.3599999999,Dine In,982
2023-10-08 00:00:00,199,Others,1
2023-10-08 00:00:00,242539.00000000044,Swiggy,923
2023-10-08 00:00:00,218171.18999999992,Zomato,786
2023-10-09 00:00:00,47289.80000000003,Dine In,347
2023-10-09 00:00:00,564,Others,1
2023-10-09 00:00:00,177715.00000000006,Swiggy,675
2023-10-09 00:00:00,173853.55000000005,Zomato,641
2023-10-10 00:00:00,56175.59999999999,Dine In,377
2023-10-10 00:00:00,530,Others,2
2023-10-10 00:00:00,188952.99999999997,Swiggy,752
2023-10-10 00:00:00,181268.01000000007,Zomato,660
2023-10-11 00:00:00,62428.19999999999,Dine In,408
2023-10-11 00:00:00,545,Others,1
2023-10-11 00:00:00,171883.00000000006,Swiggy,679
2023-10-11 00:00:00,188107.38999999996,Zomato,694
2023-10-12 00:00:00,56420.780000000006,Dine In,379
2023-10-12 00:00:00,1039,Others,3
2023-10-12 00:00:00,193384.99999999983,Swiggy,725
2023-10-12 00:00:00,212946.61000000013,Zomato,779
2023-10-13 00:00:00,88263.06,Dine In,589
2023-10-13 00:00:00,815,Others,3
2023-10-13 00:00:00,209698.00000000038,Swiggy,763
2023-10-13 00:00:00,232418.8800000001,Zomato,859
2023-10-14 00:00:00,119358.22,Dine In,779
2023-10-14 00:00:00,1851,Others,6
2023-10-14 00:00:00,229561.00000000017,Swiggy,818
2023-10-14 00:00:00,239558.81000000014,Zomato,869
2023-10-15 00:00:00,158044.46000000002,Dine In,996
2023-10-15 00:00:00,986,Others,2
2023-10-15 00:00:00,176996.99999999983,Swiggy,666
2023-10-15 00:00:00,201736.74999999997,Zomato,766
2023-10-16 00:00:00,60392.46000000003,Dine In,433
2023-10-16 00:00:00,299,Others,1
2023-10-16 00:00:00,128103.99999999955,Swiggy,521
2023-10-16 00:00:00,151550.66999999998,Zomato,584
2023-10-17 00:00:00,65037.119999999995,Dine In,464
2023-10-17 00:00:00,142842.99999999965,Swiggy,562
2023-10-17 00:00:00,162851.06999999992,Zomato,586
2023-10-18 00:00:00,66424.87999999995,Dine In,483
2023-10-18 00:00:00,129697.99999999946,Swiggy,498
2023-10-18 00:00:00,148457.88999999998,Zomato,528
2023-10-19 00:00:00,74467.87999999996,Dine In,514
2023-10-19 00:00:00,168337.99999999988,Swiggy,672
2023-10-19 00:00:00,140274.51,Zomato,518
2023-10-20 00:00:00,82922.66000000003,Dine In,530
2023-10-20 00:00:00,209.19,Others,1
2023-10-20 00:00:00,166994.9999999998,Swiggy,647
2023-10-20 00:00:00,172443.99000000002,Zomato,626
2023-10-21 00:00:00,139966.37999999998,Dine In,861
2023-10-21 00:00:00,346.4,Others,2
2023-10-21 00:00:00,159146.99999999988,Swiggy,605
2023-10-21 00:00:00,181399.9200000001,Zomato,635
2023-10-22 00:00:00,125279.04,Dine In,825
2023-10-22 00:00:00,1020.4,Others,6
2023-10-22 00:00:00,147054.99999999974,Swiggy,539
2023-10-22 00:00:00,164141.4,Zomato,598
2023-10-23 00:00:00,105909.81999999998,Dine In,660
2023-10-23 00:00:00,687.8,Others,2
2023-10-23 00:00:00,143023.9999999997,Swiggy,531
2023-10-23 00:00:00,135940.85999999993,Zomato,479
2023-10-24 00:00:00,136463.91999999998,Dine In,809
2023-10-24 00:00:00,469.59999999999997,Others,2
2023-10-24 00:00:00,168370.99999999997,Swiggy,640
2023-10-24 00:00:00,164262.12,Zomato,580
2023-10-25 00:00:00,65768.49999999999,Dine In,397
2023-10-25 00:00:00,654.79,Others,2
2023-10-25 00:00:00,130595.99999999975,Swiggy,482
2023-10-25 00:00:00,150031.94000000003,Zomato,542
2023-10-26 00:00:00,52412.69999999997,Dine In,319
2023-10-26 00:00:00,169.2,Others,1
2023-10-26 00:00:00,146313.9999999998,Swiggy,555
2023-10-26 00:00:00,146613.86999999994,Zomato,520
2023-10-27 00:00:00,54589.53999999999,Dine In,333
2023-10-27 00:00:00,539.2,Others,2
2023-10-27 00:00:00,159681.9999999998,Swiggy,610
2023-10-27 00:00:00,174830.27999999997,Zomato,645
2023-10-28 00:00:00,117120.74,Dine In,685
2023-10-28 00:00:00,966.1999999999999,Others,5
2023-10-28 00:00:00,161704.99999999985,Swiggy,583
2023-10-28 00:00:00,189500.88999999993,Zomato,664
2023-10-29 00:00:00,114771.4,Dine In,717
2023-10-29 00:00:00,1458.6000000000001,Others,6
2023-10-29 00:00:00,177170.99999999994,Swiggy,637
2023-10-29 00:00:00,198973.37000000005,Zomato,694
2023-10-30 00:00:00,37633.979999999996,Dine In,244
2023-10-30 00:00:00,859.4000000000001,Others,4
2023-10-30 00:00:00,121678.99999999975,Swiggy,456
2023-10-30 00:00:00,137032.13999999998,Zomato,498
2023-10-31 00:00:00,51385.47999999999,Dine In,322
2023-10-31 00:00:00,146459.9999999998,Swiggy,526
2023-10-31 00:00:00,161899.18999999997,Zomato,603
2023-11-01 00:00:00,69622.54,Dine In,428
2023-11-01 00:00:00,553.6,Others,1
2023-11-01 00:00:00,148894.9999999997,Swiggy,538
2023-11-01 00:00:00,183660.83000000005,Zomato,693
2023-11-02 00:00:00,52288.89999999999,Dine In,308
2023-11-02 00:00:00,783.2,Others,2
2023-11-02 00:00:00,219872.00000000017,Swiggy,811
2023-11-02 00:00:00,190230.31,Zomato,707
2023-11-03 00:00:00,68111.6,Dine In,411
2023-11-03 00:00:00,205242.00000000006,Swiggy,721
2023-11-03 00:00:00,223361.71000000002,Zomato,790
2023-11-04 00:00:00,112923.04000000004,Dine In,704
2023-11-04 00:00:00,1147.8,Others,5
2023-11-04 00:00:00,230073.0000000001,Swiggy,827
2023-11-04 00:00:00,220326.79000000004,Zomato,771
2023-11-05 00:00:00,137632.20000000004,Dine In,861
2023-11-05 00:00:00,224976.0000000001,Swiggy,816
2023-11-05 00:00:00,222402.40000000005,Zomato,811
2023-11-06 00:00:00,53577.199999999975,Dine In,359
2023-11-06 00:00:00,166632.00000000006,Swiggy,584
2023-11-06 00:00:00,172134.94999999995,Zomato,633
2023-11-07 00:00:00,55156.99999999997,Dine In,361
2023-11-07 00:00:00,327.4,Others,1
2023-11-07 00:00:00,153105.99999999985,Swiggy,562
2023-11-07 00:00:00,161120.59000000005,Zomato,572
2023-11-08 00:00:00,50372.61999999998,Dine In,373
2023-11-08 00:00:00,330.4,Others,1
2023-11-08 00:00:00,150291.99999999985,Swiggy,536
2023-11-08 00:00:00,170092.49000000005,Zomato,598
2023-11-09 00:00:00,60829.31999999998,Dine In,423
2023-11-09 00:00:00,178373,Swiggy,652
2023-11-09 00:00:00,161726.92999999996,Zomato,583
2023-11-10 00:00:00,68773.99999999999,Dine In,449
2023-11-10 00:00:00,169877.00000000017,Swiggy,580
2023-11-10 00:00:00,171204.26000000004,Zomato,603
2023-11-11 00:00:00,132897.94000000003,Dine In,830
2023-11-11 00:00:00,169.2,Others,1
2023-11-11 00:00:00,167307.00000000017,Swiggy,593
2023-11-11 00:00:00,175742.57000000007,Zomato,577
2023-11-12 00:00:00,83277.10000000003,Dine In,550
2023-11-12 00:00:00,146608.99999999983,Swiggy,498
2023-11-12 00:00:00,149586.55,Zomato,482
2023-11-13 00:00:00,108732.58000000002,Dine In,679
2023-11-13 00:00:00,453.59999999999997,Others,2
2023-11-13 00:00:00,149245.99999999985,Swiggy,522
2023-11-13 00:00:00,157922.33000000005,Zomato,548
2023-11-14 00:00:00,86816.68,Dine In,555
2023-11-14 00:00:00,286.2,Others,1
2023-11-14 00:00:00,147754.99999999988,Swiggy,522
2023-11-14 00:00:00,161664.59000000005,Zomato,539
2023-11-15 00:00:00,49184.73999999999,Dine In,301
2023-11-15 00:00:00,553.19,Others,3
2023-11-15 00:00:00,165379.99999999997,Swiggy,604
2023-11-15 00:00:00,172627.6400000001,Zomato,621
2023-11-16 00:00:00,55651.95999999998,Dine In,347
2023-11-16 00:00:00,607.8,Others,2
2023-11-16 00:00:00,158337.00000000006,Swiggy,576
2023-11-16 00:00:00,149838.2900000001,Zomato,544
2023-11-17 00:00:00,61333.66,Dine In,406
2023-11-17 00:00:00,111281.99999999981,Swiggy,394
2023-11-17 00:00:00,229428.3100000001,Zomato,812
2023-11-18 00:00:00,130394.5,Dine In,861
2023-11-18 00:00:00,193.2,Others,1
2023-11-18 00:00:00,185287.0000000003,Swiggy,637
2023-11-18 00:00:00,222417.88000000003,Zomato,765
2023-11-19 00:00:00,92436.56000000001,Dine In,557
2023-11-19 00:00:00,698,Others,3
2023-11-19 00:00:00,243776.99999999988,Swiggy,827
2023-11-19 00:00:00,276724.4100000002,Zomato,906
2023-11-20 00:00:00,53807.64,Dine In,352
2023-11-20 00:00:00,284.4,Others,1
2023-11-20 00:00:00,136747.99999999974,Swiggy,496
2023-11-20 00:00:00,169592.47000000006,Zomato,613
2023-11-21 00:00:00,47410.80000000003,Dine In,319
2023-11-21 00:00:00,376.2,Others,1
2023-11-21 00:00:00,137237.99999999965,Swiggy,510
2023-11-21 00:00:00,189871.47000000012,Zomato,670
2023-11-22 00:00:00,52711.19999999995,Dine In,352
2023-11-22 00:00:00,137196.99999999974,Swiggy,492
2023-11-22 00:00:00,191696.73,Zomato,687
2023-11-23 00:00:00,57030.02000000001,Dine In,376
2023-11-23 00:00:00,117661.99999999977,Swiggy,410
2023-11-23 00:00:00,178254.76000000007,Zomato,606
2023-11-24 00:00:00,63945.1,Dine In,435
2023-11-24 00:00:00,151118.99999999994,Swiggy,526
2023-11-24 00:00:00,223167.10000000003,Zomato,757
2023-11-25 00:00:00,156929.57999999996,Dine In,906
2023-11-25 00:00:00,480.59999999999997,Others,2
2023-11-25 00:00:00,162324.99999999997,Swiggy,575
2023-11-25 00:00:00,222466.73000000004,Zomato,781
2023-11-26 00:00:00,141266.46000000008,Dine In,869
2023-11-26 00:00:00,134.2,Others,1
2023-11-26 00:00:00,164640.99999999994,Swiggy,565
2023-11-26 00:00:00,214096.78000000014,Zomato,740
2023-11-27 00:00:00,69464.95999999998,Dine In,433
2023-11-27 00:00:00,121523.99999999987,Swiggy,436
2023-11-27 00:00:00,180557.97000000003,Zomato,669
2023-11-28 00:00:00,55674.31999999998,Dine In,344
2023-11-28 00:00:00,133290.99999999985,Swiggy,487
2023-11-28 00:00:00,182618.11999999997,Zomato,656
2023-11-29 00:00:00,69809.45999999998,Dine In,434
2023-11-29 00:00:00,285.2,Others,1
2023-11-29 00:00:00,132083.99999999985,Swiggy,459
2023-11-29 00:00:00,200951.8600000001,Zomato,696
2023-11-30 00:00:00,63938.80000000001,Dine In,394
2023-11-30 00:00:00,142.2,Others,1
2023-11-30 00:00:00,189513.00000000015,Swiggy,616
2023-11-30 00:00:00,207817.53999999998,Zomato,687
2023-12-01 00:00:00,75349.44000000002,Dine In,490
2023-12-01 00:00:00,824.8,Others,3
2023-12-01 00:00:00,204958.0000000003,Swiggy,729
2023-12-01 00:00:00,211880.62999999986,Zomato,705
2023-12-02 00:00:00,137009.78000000003,Dine In,856
2023-12-02 00:00:00,169.2,Others,1
2023-12-02 00:00:00,223018.0000000002,Swiggy,764
2023-12-02 00:00:00,216869.6800000001,Zomato,740
2023-12-03 00:00:00,146629.58000000007,Dine In,921
2023-12-03 00:00:00,206668.00000000038,Swiggy,731
2023-12-03 00:00:00,203405.61999999997,Zomato,694
2023-12-04 00:00:00,51747.79999999999,Dine In,345
2023-12-04 00:00:00,131069.99999999978,Swiggy,476
2023-12-04 00:00:00,132044.27000000008,Zomato,468
2023-12-05 00:00:00,64397.819999999985,Dine In,396
2023-12-05 00:00:00,338.4,Others,1
2023-12-05 00:00:00,129010.99999999978,Swiggy,462
2023-12-05 00:00:00,132643.28999999998,Zomato,450
2023-12-06 00:00:00,64132.179999999986,Dine In,424
2023-12-06 00:00:00,252.39000000000001,Others,1
2023-12-06 00:00:00,144069.99999999974,Swiggy,523
2023-12-06 00:00:00,163780.63999999996,Zomato,556
2023-12-07 00:00:00,72650.28000000001,Dine In,482
2023-12-07 00:00:00,590.8,Others,2
2023-12-07 00:00:00,143429.9999999998,Swiggy,519
2023-12-07 00:00:00,162304.96999999997,Zomato,565
2023-12-08 00:00:00,94792.68000000001,Dine In,591
2023-12-08 00:00:00,676.4,Others,3
2023-12-08 00:00:00,247020.00000000032,Swiggy,847
2023-12-08 00:00:00,197541.46999999994,Zomato,700
2023-12-09 00:00:00,150144.09999999995,Dine In,916
2023-12-09 00:00:00,671,Others,1
2023-12-09 00:00:00,193274.00000000026,Swiggy,688
2023-12-09 00:00:00,196499.41999999998,Zomato,699
2023-12-10 00:00:00,172917.94000000003,Dine In,1104
2023-12-10 00:00:00,211064.00000000032,Swiggy,768
2023-12-10 00:00:00,201547.10000000006,Zomato,714
2023-12-11 00:00:00,61469.84,Dine In,382
2023-12-11 00:00:00,1186.6,Others,3
2023-12-11 00:00:00,136994.99999999985,Swiggy,515
2023-12-11 00:00:00,150368.7,Zomato,549
2023-12-12 00:00:00,67849.23999999996,Dine In,420
2023-12-12 00:00:00,722,Others,2
2023-12-12 00:00:00,149356.99999999988,Swiggy,565
2023-12-12 00:00:00,157103.58999999997,Zomato,597
2023-12-13 00:00:00,59077.939999999995,Dine In,377
2023-12-13 00:00:00,159712.99999999983,Swiggy,588
2023-12-13 00:00:00,181490.14999999985,Zomato,650
2023-12-14 00:00:00,61843.05999999996,Dine In,420
2023-12-14 00:00:00,478.4,Others,2
2023-12-14 00:00:00,133957.9999999999,Swiggy,480
2023-12-14 00:00:00,195101.15000000008,Zomato,689
2023-12-15 00:00:00,74120.40000000001,Dine In,483
2023-12-15 00:00:00,211796.00000000006,Swiggy,768
2023-12-15 00:00:00,218697.3299999999,Zomato,755
2023-12-16 00:00:00,130275.40000000008,Dine In,975
2023-12-16 00:00:00,199177.00000000012,Swiggy,727
2023-12-16 00:00:00,202677.45999999988,Zomato,716
2023-12-17 00:00:00,161042.28000000006,Dine In,983
2023-12-17 00:00:00,410.6,Others,2
2023-12-17 00:00:00,207029.0000000003,Swiggy,746
2023-12-17 00:00:00,195273.79999999987,Zomato,709
2023-12-18 00:00:00,67159.37999999998,Dine In,468
2023-12-18 00:00:00,118.2,Others,1
2023-12-18 00:00:00,154627.00000000006,Swiggy,559
2023-12-18 00:00:00,155199.8899999999,Zomato,585
2023-12-19 00:00:00,58726.61999999998,Dine In,397
2023-12-19 00:00:00,145457.99999999983,Swiggy,528
2023-12-19 00:00:00,184539.8599999998,Zomato,663
2023-12-20 00:00:00,63856.06,Dine In,445
2023-12-20 00:00:00,193.2,Others,1
2023-12-20 00:00:00,143612.9999999998,Swiggy,516
2023-12-20 00:00:00,165824.59000000003,Zomato,626
2023-12-21 00:00:00,81351.62000000001,Dine In,527
2023-12-21 00:00:00,177.2,Others,1
2023-12-21 00:00:00,156465,Swiggy,538
2023-12-21 00:00:00,180183.06999999986,Zomato,662
2023-12-22 00:00:00,97380.48000000001,Dine In,619
2023-12-22 00:00:00,168392.9999999999,Swiggy,562
2023-12-22 00:00:00,217868.50999999975,Zomato,753
2023-12-23 00:00:00,161550.22,Dine In,1034
2023-12-23 00:00:00,141955.99999999983,Swiggy,458
2023-12-23 00:00:00,207544.20999999988,Zomato,719
2023-12-24 00:00:00,216030.45999999996,Dine In,1311
2023-12-24 00:00:00,708.8,Others,3
2023-12-24 00:00:00,162651.00000000003,Swiggy,544
2023-12-24 00:00:00,192073.99000000002,Zomato,686
2023-12-25 00:00:00,236567.70000000004,Dine In,1431
2023-12-25 00:00:00,287.4,Others,1
2023-12-25 00:00:00,142474.9999999998,Swiggy,488
2023-12-25 00:00:00,192013.78999999998,Zomato,685
2023-12-26 00:00:00,118026.46000000002,Dine In,760
2023-12-26 00:00:00,169.2,Others,1
2023-12-26 00:00:00,180689.00000000023,Swiggy,701
2023-12-26 00:00:00,176188.2299999999,Zomato,640
2023-12-27 00:00:00,88597.63999999998,Dine In,576
2023-12-27 00:00:00,127939.99999999978,Swiggy,466
2023-12-27 00:00:00,171311.94000000003,Zomato,592
2023-12-28 00:00:00,82065.02000000003,Dine In,535
2023-12-28 00:00:00,339.2,Others,2
2023-12-28 00:00:00,127007.99999999984,Swiggy,467
2023-12-28 00:00:00,170968.40999999995,Zomato,607
2023-12-29 00:00:00,104022.22,Dine In,650
2023-12-29 00:00:00,273.2,Others,1
2023-12-29 00:00:00,173317.9999999999,Swiggy,612
2023-12-29 00:00:00,172458.12999999995,Zomato,602
2023-12-30 00:00:00,158943.44000000003,Dine In,984
2023-12-30 00:00:00,156681.99999999994,Swiggy,541
2023-12-30 00:00:00,203171.33000000005,Zomato,706
2023-12-31 00:00:00,207269.82000000007,Dine In,1236
2023-12-31 00:00:00,161.2,Others,1
2023-12-31 00:00:00,218286.00000000023,Swiggy,691
2023-12-31 00:00:00,241946.87000000014,Zomato,796
2024-01-01 00:00:00,184100.87999999998,Dine In,1165
2024-01-01 00:00:00,177035.00000000003,Swiggy,614
2024-01-01 00:00:00,154284.72999999995,Zomato,511
2024-01-02 00:00:00,67351.34,Dine In,418
2024-01-02 00:00:00,386.4,Others,2
2024-01-02 00:00:00,111158.99999999975,Swiggy,397
2024-01-02 00:00:00,119304.17999999996,Zomato,407
2024-01-03 00:00:00,49011.200000000026,Dine In,343
2024-01-03 00:00:00,161.2,Others,1
2024-01-03 00:00:00,167352.99999999977,Swiggy,595
2024-01-03 00:00:00,177173.41000000006,Zomato,649
2024-01-04 00:00:00,60710.75999999999,Dine In,374
2024-01-04 00:00:00,676.8,Others,2
2024-01-04 00:00:00,151020.99999999997,Swiggy,530
2024-01-04 00:00:00,177906.41999999987,Zomato,608
2024-01-05 00:00:00,65869.48,Dine In,447
2024-01-05 00:00:00,690.8,Others,2
2024-01-05 00:00:00,175790.99999999983,Swiggy,631
2024-01-05 00:00:00,185790.31999999977,Zomato,635
2024-01-06 00:00:00,116255.88000000002,Dine In,781
2024-01-06 00:00:00,185016.0000000001,Swiggy,662
2024-01-06 00:00:00,222434.8299999998,Zomato,757
2024-01-07 00:00:00,140040.81999999995,Dine In,915
2024-01-07 00:00:00,177.2,Others,1
2024-01-07 00:00:00,194146.00000000015,Swiggy,674
2024-01-07 00:00:00,214416.85000000006,Zomato,746
2024-01-08 00:00:00,56186.08000000003,Dine In,377
2024-01-08 00:00:00,143317.99999999985,Swiggy,541
2024-01-08 00:00:00,149631.50999999998,Zomato,530
2024-01-09 00:00:00,57303.65999999999,Dine In,386
2024-01-09 00:00:00,456.20000000000005,Others,2
2024-01-09 00:00:00,149315.99999999983,Swiggy,548
2024-01-09 00:00:00,166161.40999999992,Zomato,575
2024-01-10 00:00:00,54804.360000000015,Dine In,381
2024-01-10 00:00:00,209.19,Others,1
2024-01-10 00:00:00,196876.00000000015,Swiggy,835
2024-01-10 00:00:00,184727.86999999994,Zomato,647
2024-01-11 00:00:00,51282.02000000002,Dine In,351
2024-01-11 00:00:00,303.4,Others,2
2024-01-11 00:00:00,148481.99999999997,Swiggy,556
2024-01-11 00:00:00,175129.66999999984,Zomato,651
2024-01-12 00:00:00,77315.14,Dine In,498
2024-01-12 00:00:00,170056,Swiggy,577
2024-01-12 00:00:00,209511.41999999975,Zomato,718
2024-01-13 00:00:00,130281.37999999998,Dine In,839
2024-01-13 00:00:00,134.2,Others,1
2024-01-13 00:00:00,181183.9999999998,Swiggy,632
2024-01-13 00:00:00,191392.71999999988,Zomato,653
2024-01-14 00:00:00,144183.38000000003,Dine In,938
2024-01-14 00:00:00,386.39,Others,2
2024-01-14 00:00:00,181687.99999999997,Swiggy,641
2024-01-14 00:00:00,169951.22999999986,Zomato,608
2024-01-15 00:00:00,116557.02,Dine In,705
2024-01-15 00:00:00,162957.9999999998,Swiggy,572
2024-01-15 00:00:00,166493.43999999986,Zomato,566
2024-01-16 00:00:00,65097.46,Dine In,431
2024-01-16 00:00:00,260.4,Others,1
2024-01-16 00:00:00,148520.99999999983,Swiggy,552
2024-01-16 00:00:00,158451.83000000002,Zomato,558
2024-01-17 00:00:00,53418.320000000014,Dine In,377
2024-01-17 00:00:00,370.4,Others,2
2024-01-17 00:00:00,146423.99999999985,Swiggy,559
2024-01-17 00:00:00,167088.02999999994,Zomato,585
2024-01-18 00:00:00,50316.52000000002,Dine In,365
2024-01-18 00:00:00,438.6,Others,1
2024-01-18 00:00:00,185699.99999999988,Swiggy,778
2024-01-18 00:00:00,143838.66999999993,Zomato,491
2024-01-19 00:00:00,59216.76,Dine In,411
2024-01-19 00:00:00,268.4,Others,1
2024-01-19 00:00:00,191975.00000000006,Swiggy,679
2024-01-19 00:00:00,204011.47999999995,Zomato,698
2024-01-20 00:00:00,106388.40000000001,Dine In,716
2024-01-20 00:00:00,319.4,Others,2
2024-01-20 00:00:00,186847,Swiggy,653
2024-01-20 00:00:00,195307.53999999992,Zomato,680
2024-01-21 00:00:00,121760.54000000001,Dine In,841
2024-01-21 00:00:00,349,Others,2
2024-01-21 00:00:00,187258.00000000023,Swiggy,724
2024-01-21 00:00:00,201147.77999999994,Zomato,701
2024-01-22 00:00:00,42363.40000000001,Dine In,293
2024-01-22 00:00:00,904.6,Others,4
2024-01-22 00:00:00,137071.99999999988,Swiggy,510
2024-01-22 00:00:00,121720.6799999999,Zomato,458
2024-01-23 00:00:00,48787.780000000006,Dine In,364
2024-01-23 00:00:00,394.6,Others,1
2024-01-23 00:00:00,130690.99999999991,Swiggy,516
2024-01-23 00:00:00,147697.27999999997,Zomato,532
2024-01-24 00:00:00,44346.86,Dine In,320
2024-01-24 00:00:00,174.2,Others,1
2024-01-24 00:00:00,200416.99999999988,Swiggy,806
2024-01-24 00:00:00,129395.6099999999,Zomato,466
2024-01-25 00:00:00,52519.32000000002,Dine In,371
2024-01-25 00:00:00,149428.9999999998,Swiggy,569
2024-01-25 00:00:00,157970.84,Zomato,534
2024-01-26 00:00:00,143426.95999999973,Dine In,929
2024-01-26 00:00:00,187580.0000000002,Swiggy,672
2024-01-26 00:00:00,179547.4999999999,Zomato,588
2024-01-27 00:00:00,122982.01999999987,Dine In,778
2024-01-27 00:00:00,273.2,Others,1
2024-01-27 00:00:00,151777.99999999988,Swiggy,563
2024-01-27 00:00:00,171181.2099999999,Zomato,584
2024-01-28 00:00:00,114179.25999999985,Dine In,763
2024-01-28 00:00:00,1087.4,Others,3
2024-01-28 00:00:00,160223.99999999994,Swiggy,610
2024-01-28 00:00:00,165143.72000000003,Zomato,553
2024-01-29 00:00:00,43166.98,Dine In,280
2024-01-29 00:00:00,612.39,Others,3
2024-01-29 00:00:00,124992.99999999983,Swiggy,485
2024-01-29 00:00:00,121688.67999999989,Zomato,460
2024-01-30 00:00:00,42834.17999999999,Dine In,316
2024-01-30 00:00:00,480.59,Others,2
2024-01-30 00:00:00,131530.99999999988,Swiggy,514
2024-01-30 00:00:00,136353.4999999999,Zomato,489
2024-01-31 00:00:00,49905.020000000004,Dine In,365
2024-01-31 00:00:00,134.2,Others,1
2024-01-31 00:00:00,182464.99999999994,Swiggy,738
2024-01-31 00:00:00,135685.96999999988,Zomato,484
2024-02-01 00:00:00,52504.82000000001,Dine In,372
2024-02-01 00:00:00,504.59999999999997,Others,3
2024-02-01 00:00:00,146455.99999999974,Swiggy,572
2024-02-01 00:00:00,155754.64999999994,Zomato,566
2024-02-02 00:00:00,65314.52000000001,Dine In,442
2024-02-02 00:00:00,347.79999999999995,Others,2
2024-02-02 00:00:00,179799.00000000015,Swiggy,685
2024-02-02 00:00:00,184020.91999999995,Zomato,629
2024-02-03 00:00:00,136233.96000000005,Dine In,867
2024-02-03 00:00:00,597.5999999999999,Others,2
2024-02-03 00:00:00,210192.0000000002,Swiggy,751
2024-02-03 00:00:00,197130.91000000012,Zomato,663
2024-02-04 00:00:00,150427.92,Dine In,977
2024-02-04 00:00:00,201840.00000000012,Swiggy,719
2024-02-04 00:00:00,193278.38999999996,Zomato,682
2024-02-05 00:00:00,58232.50000000002,Dine In,395
2024-02-05 00:00:00,221637.99999999997,Swiggy,906
2024-02-05 00:00:00,152993.4699999999,Zomato,555
2024-02-06 00:00:00,51432.84000000001,Dine In,353
2024-02-06 00:00:00,606.79,Others,3
2024-02-06 00:00:00,136624.9999999998,Swiggy,533
2024-02-06 00:00:00,160699.1799999999,Zomato,586
2024-02-07 00:00:00,51001.78,Dine In,356
2024-02-07 00:00:00,287.4,Others,1
2024-02-07 00:00:00,160289.00000000015,Swiggy,609
2024-02-07 00:00:00,161648.03999999995,Zomato,583
2024-02-08 00:00:00,57044.08,Dine In,375
2024-02-08 00:00:00,480.6,Others,1
2024-02-08 00:00:00,147703.99999999977,Swiggy,552
2024-02-08 00:00:00,178769.74000000002,Zomato,625
2024-02-09 00:00:00,77439.35000000006,Dine In,507
2024-02-09 00:00:00,587.79,Others,2
2024-02-09 00:00:00,193548.00000000012,Swiggy,688
2024-02-09 00:00:00,223507.59999999995,Zomato,733
2024-02-10 00:00:00,147764.91999999998,Dine In,920
2024-02-10 00:00:00,197304.00000000015,Swiggy,680
2024-02-10 00:00:00,207474.06999999995,Zomato,688
2024-02-11 00:00:00,156213.40000000002,Dine In,969
2024-02-11 00:00:00,185.2,Others,1
2024-02-11 00:00:00,160812.9999999999,Swiggy,610
2024-02-11 00:00:00,205298.04000000007,Zomato,706
2024-02-12 00:00:00,56111.639999999985,Dine In,375
2024-02-12 00:00:00,355.2,Others,2
2024-02-12 00:00:00,132960.99999999983,Swiggy,516
2024-02-12 00:00:00,155568.7499999999,Zomato,548
2024-02-13 00:00:00,57265.360000000015,Dine In,363
2024-02-13 00:00:00,181.2,Others,1
2024-02-13 00:00:00,142257.9999999999,Swiggy,563
2024-02-13 00:00:00,191614.94,Zomato,668
2024-02-14 00:00:00,76161.32,Dine In,492
2024-02-14 00:00:00,211954.99999999988,Swiggy,847
2024-02-14 00:00:00,202793.7799999999,Zomato,694
2024-02-15 00:00:00,53106.38000000003,Dine In,398
2024-02-15 00:00:00,461.99,Others,2
2024-02-15 00:00:00,136444.99999999983,Swiggy,536
2024-02-15 00:00:00,178576.10999999996,Zomato,624
2024-02-16 00:00:00,67845.04,Dine In,481
2024-02-16 00:00:00,756.99,Others,4
2024-02-16 00:00:00,163801.00000000015,Swiggy,600
2024-02-16 00:00:00,209517.94999999984,Zomato,733
2024-02-17 00:00:00,156527.40000000002,Dine In,997
2024-02-17 00:00:00,512.5899999999999,Others,2
2024-02-17 00:00:00,184236.9999999999,Swiggy,648
2024-02-17 00:00:00,225557.78999999992,Zomato,739
2024-02-18 00:00:00,147111.70000000004,Dine In,907
2024-02-18 00:00:00,161580.99999999988,Swiggy,597
2024-02-18 00:00:00,210489.32000000004,Zomato,756
2024-02-19 00:00:00,56810.15999999999,Dine In,391
2024-02-19 00:00:00,140471.9999999999,Swiggy,547
2024-02-19 00:00:00,172716.67999999988,Zomato,611
2024-02-20 00:00:00,48469.31999999999,Dine In,330
2024-02-20 00:00:00,633.8,Others,3
2024-02-20 00:00:00,138253.9999999998,Swiggy,532
2024-02-20 00:00:00,177513.24000000014,Zomato,647
2024-02-21 00:00:00,55974.18000000003,Dine In,371
2024-02-21 00:00:00,205390.99999999988,Swiggy,840
2024-02-21 00:00:00,170214.39000000004,Zomato,609
2024-02-22 00:00:00,53967.68000000002,Dine In,363
2024-02-22 00:00:00,143453.9999999998,Swiggy,552
2024-02-22 00:00:00,210240.84,Zomato,736
2024-02-23 00:00:00,69139.36000000004,Dine In,497
2024-02-23 00:00:00,169.2,Others,1
2024-02-23 00:00:00,188740,Swiggy,685
2024-02-23 00:00:00,191842,Zomato,666
2024-02-24 00:00:00,143194.39999999994,Dine In,901
2024-02-24 00:00:00,1350.2,Others,4
